Site,Year,Sex,Survival,SVL,Mass,Log10 SVL,Log10  Mass,Ln SVL,Ln Mass,Ri Condition,Mi Condition,Std SVL,Std Mass,Std Ri Condition,Std Mi Condition,Relative W
Flamingo Bay Cay,2009,f,1,42,1.3,1.62324929,0.361727836,3.737669618,0.262364264,-0.023965756,1.471054107,-0.72378925,-1.131547381,-0.907793802,-0.612404005,2.028397566
Flamingo Bay Cay,2009,f,1,47,1.9,1.672097858,0.462397998,3.850147602,0.641853886,-0.011620324,1.389809583,1.937200639,1.267493003,-0.440163787,-1.082025529,2.028397566
Flamingo Bay Cay,2009,f,1,45,1.7,1.653212514,0.431363764,3.80666249,0.530628251,-0.008507335,1.471996822,0.872804683,0.467812875,-0.322247539,-0.606954784,2.028397566
Flamingo Bay Cay,2009,f,1,45,1.7,1.653212514,0.431363764,3.80666249,0.530628251,-0.008507335,1.471996822,0.872804683,0.467812875,-0.322247539,-0.606954784,2.028397566
Flamingo Bay Cay,2009,f,0,45,1.7,1.653212514,0.431363764,3.80666249,0.530628251,-0.008507335,1.471996822,0.872804683,0.467812875,-0.322247539,-0.606954784,0
Flamingo Bay Cay,2009,f,0,45,1.7,1.653212514,0.431363764,3.80666249,0.530628251,-0.008507335,1.471996822,0.872804683,0.467812875,-0.322247539,-0.606954784,0
Flamingo Bay Cay,2009,f,1,44,1.6,1.643452676,0.414973348,3.784189634,0.470003629,-0.007250663,1.511598118,0.340606706,0.067972811,-0.274646319,-0.37804556,2.028397566
Flamingo Bay Cay,2009,f,1,44,1.6,1.643452676,0.414973348,3.784189634,0.470003629,-0.007250663,1.511598118,0.340606706,0.067972811,-0.274646319,-0.37804556,2.028397566
Flamingo Bay Cay,2009,f,1,44,1.6,1.643452676,0.414973348,3.784189634,0.470003629,-0.007250663,1.511598118,0.340606706,0.067972811,-0.274646319,-0.37804556,2.028397566
Flamingo Bay Cay,2009,f,1,44,1.6,1.643452676,0.414973348,3.784189634,0.470003629,-0.007250663,1.511598118,0.340606706,0.067972811,-0.274646319,-0.37804556,2.028397566
Flamingo Bay Cay,2009,f,1,44,1.6,1.643452676,0.414973348,3.784189634,0.470003629,-0.007250663,1.511598118,0.340606706,0.067972811,-0.274646319,-0.37804556,2.028397566
Flamingo Bay Cay,2009,f,0,44,1.6,1.643452676,0.414973348,3.784189634,0.470003629,-0.007250663,1.511598118,0.340606706,0.067972811,-0.274646319,-0.37804556,0
Flamingo Bay Cay,2009,f,0,44,1.6,1.643452676,0.414973348,3.784189634,0.470003629,-0.007250663,1.511598118,0.340606706,0.067972811,-0.274646319,-0.37804556,0
Flamingo Bay Cay,2009,f,1,43,1.5,1.633468456,0.397940009,3.761200116,0.405465108,-0.006231198,1.549303179,-0.191591272,-0.331867253,-0.236030236,-0.160097234,2.028397566
Flamingo Bay Cay,2009,f,1,43,1.5,1.633468456,0.397940009,3.761200116,0.405465108,-0.006231198,1.549303179,-0.191591272,-0.331867253,-0.236030236,-0.160097234,2.028397566
Flamingo Bay Cay,2009,f,0,43,1.5,1.633468456,0.397940009,3.761200116,0.405465108,-0.006231198,1.549303179,-0.191591272,-0.331867253,-0.236030236,-0.160097234,0
Flamingo Bay Cay,2009,f,1,42,1.4,1.62324929,0.380211242,3.737669618,0.336472237,-0.005482351,1.584212115,-0.72378925,-0.731707317,-0.207664798,0.041688528,2.028397566
Flamingo Bay Cay,2009,f,1,42,1.4,1.62324929,0.380211242,3.737669618,0.336472237,-0.005482351,1.584212115,-0.72378925,-0.731707317,-0.207664798,0.041688528,2.028397566
Flamingo Bay Cay,2009,f,0,42,1.4,1.62324929,0.380211242,3.737669618,0.336472237,-0.005482351,1.584212115,-0.72378925,-0.731707317,-0.207664798,0.041688528,0
Flamingo Bay Cay,2009,f,0,42,1.4,1.62324929,0.380211242,3.737669618,0.336472237,-0.005482351,1.584212115,-0.72378925,-0.731707317,-0.207664798,0.041688528,0
Flamingo Bay Cay,2009,f,1,40,1.2,1.602059991,0.342422681,3.688879454,0.182321557,-0.004957831,1.640815809,-1.788185205,-1.531387445,-0.187796625,0.368877508,2.028397566
Flamingo Bay Cay,2009,f,1,47,2,1.672097858,0.477121255,3.850147602,0.693147181,0.003102933,1.462957456,1.937200639,1.667333067,0.117535335,-0.659205455,2.028397566
Flamingo Bay Cay,2009,f,1,45,1.8,1.653212514,0.447158031,3.80666249,0.587786665,0.007286932,1.558584871,0.872804683,0.867652939,0.276020158,-0.106445834,2.028397566
Flamingo Bay Cay,2009,f,0,45,1.8,1.653212514,0.447158031,3.80666249,0.587786665,0.007286932,1.558584871,0.872804683,0.867652939,0.276020158,-0.106445834,0
Flamingo Bay Cay,2009,f,0,45,1.8,1.653212514,0.447158031,3.80666249,0.587786665,0.007286932,1.558584871,0.872804683,0.867652939,0.276020158,-0.106445834,0
Flamingo Bay Cay,2009,f,1,44,1.7,1.643452676,0.431363764,3.784189634,0.530628251,0.009139753,1.606073001,0.340606706,0.467812875,0.346202779,0.168052027,2.028397566
Flamingo Bay Cay,2009,f,0,44,1.7,1.643452676,0.431363764,3.784189634,0.530628251,0.009139753,1.606073001,0.340606706,0.467812875,0.346202779,0.168052027,0
Flamingo Bay Cay,2009,f,0,44,1.7,1.643452676,0.431363764,3.784189634,0.530628251,0.009139753,1.606073001,0.340606706,0.467812875,0.346202779,0.168052027,0
Flamingo Bay Cay,2009,f,1,43,1.6,1.633468456,0.414973348,3.761200116,0.470003629,0.010802141,1.652590057,-0.191591272,0.067972811,0.40917201,0.436936747,2.028397566
Flamingo Bay Cay,2009,f,1,43,1.6,1.633468456,0.414973348,3.761200116,0.470003629,0.010802141,1.652590057,-0.191591272,0.067972811,0.40917201,0.436936747,2.028397566
Flamingo Bay Cay,2009,f,1,43,1.6,1.633468456,0.414973348,3.761200116,0.470003629,0.010802141,1.652590057,-0.191591272,0.067972811,0.40917201,0.436936747,2.028397566
Flamingo Bay Cay,2009,f,1,43,1.6,1.633468456,0.414973348,3.761200116,0.470003629,0.010802141,1.652590057,-0.191591272,0.067972811,0.40917201,0.436936747,2.028397566
Flamingo Bay Cay,2009,f,0,43,1.6,1.633468456,0.414973348,3.761200116,0.470003629,0.010802141,1.652590057,-0.191591272,0.067972811,0.40917201,0.436936747,0
Flamingo Bay Cay,2009,f,0,43,1.6,1.633468456,0.414973348,3.761200116,0.470003629,0.010802141,1.652590057,-0.191591272,0.067972811,0.40917201,0.436936747,0
Flamingo Bay Cay,2009,f,0,43,1.6,1.633468456,0.414973348,3.761200116,0.470003629,0.010802141,1.652590057,-0.191591272,0.067972811,0.40917201,0.436936747,0
Flamingo Bay Cay,2009,f,1,42,1.5,1.62324929,0.397940009,3.737669618,0.405465108,0.012246416,1.697370124,-0.72378925,-0.331867253,0.463879405,0.695781061,2.028397566
Flamingo Bay Cay,2009,f,1,42,1.5,1.62324929,0.397940009,3.737669618,0.405465108,0.012246416,1.697370124,-0.72378925,-0.331867253,0.463879405,0.695781061,2.028397566
Flamingo Bay Cay,2009,f,1,41,1.4,1.612783857,0.380211242,3.713572067,0.336472237,0.01344055,1.739437175,-1.255987227,-0.731707317,0.509111748,0.938943207,2.028397566
Flamingo Bay Cay,2009,f,0,41,1.4,1.612783857,0.380211242,3.713572067,0.336472237,0.01344055,1.739437175,-1.255987227,-0.731707317,0.509111748,0.938943207,0
Flamingo Bay Cay,2009,f,0,41,1.4,1.612783857,0.380211242,3.713572067,0.336472237,0.01344055,1.739437175,-1.255987227,-0.731707317,0.509111748,0.938943207,0
Flamingo Bay Cay,2009,f,1,40,1.3,1.602059991,0.361727836,3.688879454,0.262364264,0.014347324,1.77755046,-1.788185205,-1.131547381,0.543459254,1.159251212,2.028397566
Flamingo Bay Cay,2009,f,1,40,1.3,1.602059991,0.361727836,3.688879454,0.262364264,0.014347324,1.77755046,-1.788185205,-1.131547381,0.543459254,1.159251212,2.028397566
Flamingo Bay Cay,2009,f,1,46,2,1.662757832,0.477121255,3.828641396,0.693147181,0.019990947,1.590236285,1.405002661,1.667333067,0.757232835,0.076510316,2.028397566
Flamingo Bay Cay,2009,f,1,45,1.9,1.653212514,0.462397998,3.80666249,0.641853886,0.022526899,1.645172919,0.872804683,1.267493003,0.853291618,0.394063116,2.028397566
Flamingo Bay Cay,2009,f,1,45,1.9,1.653212514,0.462397998,3.80666249,0.641853886,0.022526899,1.645172919,0.872804683,1.267493003,0.853291618,0.394063116,2.028397566
Flamingo Bay Cay,2009,f,0,43,1.7,1.633468456,0.431363764,3.761200116,0.530628251,0.027192557,1.755876936,-0.191591272,0.467812875,1.030021108,1.033970727,0
Flamingo Bay Cay,2009,f,1,40,1.4,1.602059991,0.380211242,3.688879454,0.336472237,0.03283073,1.91428511,-1.788185205,-0.731707317,1.243588257,1.949624915,2.028397566
Flamingo Bay Cay,2009,f,1,40,1.4,1.602059991,0.380211242,3.688879454,0.336472237,0.03283073,1.91428511,-1.788185205,-0.731707317,1.243588257,1.949624915,2.028397566
Flamingo Bay Cay,2009,f,0,40,1.4,1.602059991,0.380211242,3.688879454,0.336472237,0.03283073,1.91428511,-1.788185205,-0.731707317,1.243588257,1.949624915,0
Flamingo Bay Cay,2009,f,0,44,1.9,1.643452676,0.462397998,3.784189634,0.641853886,0.040173987,1.795022765,0.340606706,1.267493003,1.521741936,1.260247199,0
Flamingo Bay Cay,2009,f,0,44,1.9,1.643452676,0.462397998,3.784189634,0.641853886,0.040173987,1.795022765,0.340606706,1.267493003,1.521741936,1.260247199,0
Flamingo Bay Cay,2009,f,0,43,1.8,1.633468456,0.447158031,3.761200116,0.587786665,0.042986824,1.859163814,-0.191591272,0.867652939,1.628288805,1.631004707,0
Flamingo Bay Cay,2009,f,0,43,1.8,1.633468456,0.447158031,3.761200116,0.587786665,0.042986824,1.859163814,-0.191591272,0.867652939,1.628288805,1.631004707,0
Flamingo Bay Cay,2009,f,0,46,2.2,1.662757832,0.505149978,3.828641396,0.78845736,0.04801967,1.749259913,1.405002661,2.467013195,1.81892691,0.995722041,0
Flamingo Bay Cay,2009,f,0,46,2.2,1.662757832,0.505149978,3.828641396,0.78845736,0.04801967,1.749259913,1.405002661,2.467013195,1.81892691,0.995722041,0
Flamingo Bay Cay,2009,f,0,41,1.6,1.612783857,0.414973348,3.713572067,0.470003629,0.048202656,1.9879282,-1.255987227,0.067972811,1.825858197,2.375307514,0
Flamingo Bay Cay,2009,f,0,45,2.1,1.653212514,0.491361694,3.80666249,0.741937345,0.051490595,1.818349016,0.872804683,2.067173131,1.950401313,1.395081016,0
Great Exuma,2007,f,1,46,1.4,1.662757832,0.380211242,3.828641396,0.336472237,-0.087048751,1.14682929,1.427748691,-1.163934426,-3.248087737,-3.058118341,2.747252747
Great Exuma,2007,f,0,41,1.2,1.612783857,0.342422681,3.713572067,0.182321557,-0.050402548,1.43109031,-1.190052356,-1.983606557,-1.880692096,-1.433769658,0
Great Exuma,2007,f,0,42,1.3,1.62324929,0.361727836,3.737669618,0.262364264,-0.046685348,1.433078471,-0.666492147,-1.573770492,-1.741990606,-1.422408735,0
Great Exuma,2007,f,0,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.043423088,1.429220708,-0.142931937,-1.163934426,-1.620264483,-1.444453098,0
Great Exuma,2007,f,0,44,1.5,1.643452676,0.397940009,3.784189634,0.405465108,-0.040565524,1.420607249,0.380628272,-0.754098361,-1.513638963,-1.493672864,0
Great Exuma,2007,f,0,44,1.5,1.643452676,0.397940009,3.784189634,0.405465108,-0.040565524,1.420607249,0.380628272,-0.754098361,-1.513638963,-1.493672864,0
Great Exuma,2007,f,1,46,1.7,1.662757832,0.431363764,3.828641396,0.530628251,-0.035896229,1.392578424,1.427748691,0.06557377,-1.339411526,-1.653837577,2.747252747
Great Exuma,2007,f,1,47,1.8,1.672097858,0.447158031,3.850147602,0.587786665,-0.034013656,1.374540056,1.951308901,0.475409836,-1.26916626,-1.756913968,2.747252747
Great Exuma,2007,f,1,42,1.4,1.62324929,0.380211242,3.737669618,0.336472237,-0.028201943,1.543315277,-0.666492147,-1.163934426,-1.052311289,-0.792484132,2.747252747
Great Exuma,2007,f,0,42,1.4,1.62324929,0.380211242,3.737669618,0.336472237,-0.028201943,1.543315277,-0.666492147,-1.163934426,-1.052311289,-0.792484132,0
Great Exuma,2007,f,0,42,1.4,1.62324929,0.380211242,3.737669618,0.336472237,-0.028201943,1.543315277,-0.666492147,-1.163934426,-1.052311289,-0.792484132,0
Great Exuma,2007,f,0,42,1.4,1.62324929,0.380211242,3.737669618,0.336472237,-0.028201943,1.543315277,-0.666492147,-1.163934426,-1.052311289,-0.792484132,0
Great Exuma,2007,f,1,44,1.6,1.643452676,0.414973348,3.784189634,0.470003629,-0.023532185,1.515314399,0.380628272,-0.344262295,-0.878066601,-0.952489151,2.747252747
Great Exuma,2007,f,0,44,1.6,1.643452676,0.414973348,3.784189634,0.470003629,-0.023532185,1.515314399,0.380628272,-0.344262295,-0.878066601,-0.952489151,0
Great Exuma,2007,f,1,45,1.7,1.653212514,0.431363764,3.80666249,0.530628251,-0.021678759,1.496151526,0.904188482,0.06557377,-0.808908917,-1.061991282,2.747252747
Great Exuma,2007,f,0,45,1.7,1.653212514,0.431363764,3.80666249,0.530628251,-0.021678759,1.496151526,0.904188482,0.06557377,-0.808908917,-1.061991282,0
Great Exuma,2007,f,0,45,1.7,1.653212514,0.431363764,3.80666249,0.530628251,-0.021678759,1.496151526,0.904188482,0.06557377,-0.808908917,-1.061991282,0
Great Exuma,2007,f,1,49,2.1,1.69019608,0.491361694,3.891820298,0.741937345,-0.016766762,1.39968914,2.998429319,1.704918033,-0.625625452,-1.613204916,2.747252747
Great Exuma,2007,f,1,40,1.3,1.602059991,0.361727836,3.688879454,0.262364264,-0.015124511,1.68047418,-1.713612565,-1.573770492,-0.564347435,-0.008718973,2.747252747
Great Exuma,2007,f,0,40,1.3,1.602059991,0.361727836,3.688879454,0.262364264,-0.015124511,1.68047418,-1.713612565,-1.573770492,-0.564347435,-0.008718973,0
Great Exuma,2007,f,0,40,1.3,1.602059991,0.361727836,3.688879454,0.262364264,-0.015124511,1.68047418,-1.713612565,-1.573770492,-0.564347435,-0.008718973,0
Great Exuma,2007,f,1,41,1.4,1.612783857,0.380211242,3.713572067,0.336472237,-0.012613987,1.669605362,-1.190052356,-1.163934426,-0.470671167,-0.070826505,2.747252747
Great Exuma,2007,f,0,41,1.4,1.612783857,0.380211242,3.713572067,0.336472237,-0.012613987,1.669605362,-1.190052356,-1.163934426,-0.470671167,-0.070826505,0
Great Exuma,2007,f,0,42,1.5,1.62324929,0.397940009,3.737669618,0.405465108,-0.010473176,1.653552082,-0.666492147,-0.754098361,-0.390790134,-0.162559529,0
Great Exuma,2007,f,0,42,1.5,1.62324929,0.397940009,3.737669618,0.405465108,-0.010473176,1.653552082,-0.666492147,-0.754098361,-0.390790134,-0.162559529,0
Great Exuma,2007,f,0,42,1.5,1.62324929,0.397940009,3.737669618,0.405465108,-0.010473176,1.653552082,-0.666492147,-0.754098361,-0.390790134,-0.162559529,0
Great Exuma,2007,f,1,43,1.6,1.633468456,0.414973348,3.761200116,0.470003629,-0.008660982,1.633395095,-0.142931937,-0.344262295,-0.323170966,-0.277742316,2.747252747
Great Exuma,2007,f,1,43,1.6,1.633468456,0.414973348,3.761200116,0.470003629,-0.008660982,1.633395095,-0.142931937,-0.344262295,-0.323170966,-0.277742316,2.747252747
Great Exuma,2007,f,1,43,1.6,1.633468456,0.414973348,3.761200116,0.470003629,-0.008660982,1.633395095,-0.142931937,-0.344262295,-0.323170966,-0.277742316,2.747252747
Great Exuma,2007,f,1,43,1.6,1.633468456,0.414973348,3.761200116,0.470003629,-0.008660982,1.633395095,-0.142931937,-0.344262295,-0.323170966,-0.277742316,2.747252747
Great Exuma,2007,f,0,43,1.6,1.633468456,0.414973348,3.761200116,0.470003629,-0.008660982,1.633395095,-0.142931937,-0.344262295,-0.323170966,-0.277742316,0
Great Exuma,2007,f,0,43,1.6,1.633468456,0.414973348,3.761200116,0.470003629,-0.008660982,1.633395095,-0.142931937,-0.344262295,-0.323170966,-0.277742316,0
Great Exuma,2007,f,1,44,1.7,1.643452676,0.431363764,3.784189634,0.530628251,-0.007141769,1.610021549,0.380628272,0.06557377,-0.266483908,-0.411305437,2.747252747
Great Exuma,2007,f,0,44,1.7,1.643452676,0.431363764,3.784189634,0.530628251,-0.007141769,1.610021549,0.380628272,0.06557377,-0.266483908,-0.411305437,0
Great Exuma,2007,f,0,44,1.7,1.643452676,0.431363764,3.784189634,0.530628251,-0.007141769,1.610021549,0.380628272,0.06557377,-0.266483908,-0.411305437,0
Great Exuma,2007,f,0,45,1.8,1.653212514,0.447158031,3.80666249,0.587786665,-0.005884492,1.584160439,0.904188482,0.475409836,-0.219570589,-0.559083206,0
Great Exuma,2007,f,0,45,1.8,1.653212514,0.447158031,3.80666249,0.587786665,-0.005884492,1.584160439,0.904188482,0.475409836,-0.219570589,-0.559083206,0
Great Exuma,2007,f,0,45,1.8,1.653212514,0.447158031,3.80666249,0.587786665,-0.005884492,1.584160439,0.904188482,0.475409836,-0.219570589,-0.559083206,0
Great Exuma,2007,f,1,41,1.5,1.612783857,0.397940009,3.713572067,0.405465108,0.00511478,1.788862887,-1.190052356,-0.754098361,0.190849988,0.610645071,2.747252747
Great Exuma,2007,f,0,41,1.5,1.612783857,0.397940009,3.713572067,0.405465108,0.00511478,1.788862887,-1.190052356,-0.754098361,0.190849988,0.610645071,0
Great Exuma,2007,f,0,41,1.5,1.612783857,0.397940009,3.713572067,0.405465108,0.00511478,1.788862887,-1.190052356,-0.754098361,0.190849988,0.610645071,0
Great Exuma,2007,f,0,41,1.5,1.612783857,0.397940009,3.713572067,0.405465108,0.00511478,1.788862887,-1.190052356,-0.754098361,0.190849988,0.610645071,0
Great Exuma,2007,f,1,42,1.6,1.62324929,0.414973348,3.737669618,0.470003629,0.006560164,1.763788888,-0.666492147,-0.344262295,0.244782228,0.467365073,2.747252747
Great Exuma,2007,f,1,42,1.6,1.62324929,0.414973348,3.737669618,0.470003629,0.006560164,1.763788888,-0.666492147,-0.344262295,0.244782228,0.467365073,2.747252747
Great Exuma,2007,f,1,42,1.6,1.62324929,0.414973348,3.737669618,0.470003629,0.006560164,1.763788888,-0.666492147,-0.344262295,0.244782228,0.467365073,2.747252747
Great Exuma,2007,f,0,42,1.6,1.62324929,0.414973348,3.737669618,0.470003629,0.006560164,1.763788888,-0.666492147,-0.344262295,0.244782228,0.467365073,0
Great Exuma,2007,f,0,42,1.6,1.62324929,0.414973348,3.737669618,0.470003629,0.006560164,1.763788888,-0.666492147,-0.344262295,0.244782228,0.467365073,0
Great Exuma,2007,f,0,42,1.6,1.62324929,0.414973348,3.737669618,0.470003629,0.006560164,1.763788888,-0.666492147,-0.344262295,0.244782228,0.467365073,0
Great Exuma,2007,f,0,42,1.6,1.62324929,0.414973348,3.737669618,0.470003629,0.006560164,1.763788888,-0.666492147,-0.344262295,0.244782228,0.467365073,0
Great Exuma,2007,f,1,44,1.8,1.643452676,0.447158031,3.784189634,0.587786665,0.008652498,1.704728698,0.380628272,0.475409836,0.32285442,0.129878277,2.747252747
Great Exuma,2007,f,0,44,1.8,1.643452676,0.447158031,3.784189634,0.587786665,0.008652498,1.704728698,0.380628272,0.475409836,0.32285442,0.129878277,0
Great Exuma,2007,f,0,44,1.8,1.643452676,0.447158031,3.784189634,0.587786665,0.008652498,1.704728698,0.380628272,0.475409836,0.32285442,0.129878277,0
Great Exuma,2007,f,0,44,1.8,1.643452676,0.447158031,3.784189634,0.587786665,0.008652498,1.704728698,0.380628272,0.475409836,0.32285442,0.129878277,0
Great Exuma,2007,f,0,44,1.8,1.643452676,0.447158031,3.784189634,0.587786665,0.008652498,1.704728698,0.380628272,0.475409836,0.32285442,0.129878277,0
Great Exuma,2007,f,0,44,1.8,1.643452676,0.447158031,3.784189634,0.587786665,0.008652498,1.704728698,0.380628272,0.475409836,0.32285442,0.129878277,0
Great Exuma,2007,f,0,44,1.8,1.643452676,0.447158031,3.784189634,0.587786665,0.008652498,1.704728698,0.380628272,0.475409836,0.32285442,0.129878277,0
Great Exuma,2007,f,1,48,2.2,1.681241237,0.505149978,3.871201011,0.78845736,0.010359497,1.568424383,2.47486911,2.114754098,0.386548388,-0.649003524,2.747252747
Great Exuma,2007,f,1,41,1.6,1.612783857,0.414973348,3.713572067,0.470003629,0.022148119,1.908120413,-1.190052356,-0.344262295,0.82642235,1.292116647,2.747252747
Great Exuma,2007,f,1,41,1.6,1.612783857,0.414973348,3.713572067,0.470003629,0.022148119,1.908120413,-1.190052356,-0.344262295,0.82642235,1.292116647,2.747252747
Great Exuma,2007,f,1,43,1.8,1.633468456,0.447158031,3.761200116,0.587786665,0.023523701,1.837569481,-0.142931937,0.475409836,0.877750055,0.888968466,2.747252747
Great Exuma,2007,f,0,43,1.8,1.633468456,0.447158031,3.761200116,0.587786665,0.023523701,1.837569481,-0.142931937,0.475409836,0.877750055,0.888968466,0
Great Exuma,2007,f,0,44,1.9,1.643452676,0.462397998,3.784189634,0.641853886,0.023892465,1.799435848,0.380628272,0.885245902,0.891509888,0.671061991,0
Great Exuma,2007,f,0,44,1.9,1.643452676,0.462397998,3.784189634,0.641853886,0.023892465,1.799435848,0.380628272,0.885245902,0.891509888,0.671061991,0
Great Exuma,2007,f,1,45,2,1.653212514,0.477121255,3.80666249,0.693147181,0.024078732,1.760178265,0.904188482,1.295081967,0.898460134,0.446732945,2.747252747
Great Exuma,2007,f,0,45,2,1.653212514,0.477121255,3.80666249,0.693147181,0.024078732,1.760178265,0.904188482,1.295081967,0.898460134,0.446732945,0
Great Exuma,2007,f,0,45,2,1.653212514,0.477121255,3.80666249,0.693147181,0.024078732,1.760178265,0.904188482,1.295081967,0.898460134,0.446732945,0
Great Exuma,2007,f,1,46,2.1,1.662757832,0.491361694,3.828641396,0.741937345,0.024101701,1.720243936,1.427748691,1.704918033,0.899317193,0.218536774,2.747252747
Great Exuma,2007,f,1,46,2.2,1.662757832,0.505149978,3.828641396,0.78845736,0.037889985,1.802160313,1.427748691,2.114754098,1.41380542,0.686630362,2.747252747
Great Exuma,2007,f,0,40,1.6,1.602059991,0.414973348,3.688879454,0.470003629,0.038121001,2.068275913,-1.713612565,-0.344262295,1.422425399,2.207290934,0
Great Exuma,2007,f,0,45,2.1,1.653212514,0.491361694,3.80666249,0.741937345,0.038319171,1.848187179,0.904188482,1.704918033,1.429819803,0.949641021,0
Great Exuma,2007,f,0,45,2.1,1.653212514,0.491361694,3.80666249,0.741937345,0.038319171,1.848187179,0.904188482,1.704918033,1.429819803,0.949641021,0
Great Exuma,2007,f,0,41,1.7,1.612783857,0.431363764,3.713572067,0.530628251,0.038538535,2.027377939,-1.190052356,0.06557377,1.438005044,1.973588223,0
Great Exuma,2007,f,1,42,1.8,1.62324929,0.447158031,3.737669618,0.587786665,0.038744847,1.984262499,-0.666492147,0.475409836,1.445703249,1.727214279,2.747252747
Great Exuma,2007,f,0,47,2.4,1.672097858,0.531478917,3.850147602,0.875468737,0.05030723,1.832720074,1.951308901,2.93442623,1.877135445,0.861257566,0
Great Exuma,2007,f,0,44,2.1,1.643452676,0.491361694,3.784189634,0.741937345,0.052856161,1.988850148,0.380628272,1.704918033,1.972244811,1.753429419,0
Great Exuma,2007,f,1,43,2,1.633468456,0.477121255,3.761200116,0.693147181,0.053486925,2.041743868,-0.142931937,1.295081967,1.995780778,2.055679247,2.747252747
Great Exuma,2007,f,0,42,1.9,1.62324929,0.462397998,3.737669618,0.641853886,0.053984814,2.094499304,-0.666492147,0.885245902,2.014358718,2.357138882,0
