Site,Year,Sex,Survival,SVL (mm),Mass (g),Log10 SVL,Log10 Mass,Ln SVL,Ln Mass,Ri Condition,Mi Condition,Std SVL,Std Mass,Std Ri Condition,Std Mi Condition,Relative W
Kidd Cay,2010,m,0,45,1.8,1.653212514,0.447158031,3.80666249,0.587786665,0.038949053,4.270180279,-1.805955497,-1.452538631,0.92957167,1.370139721,0
Kidd Cay,2010,m,1,46,1.3,1.662757832,0.361727836,3.828641396,0.262364264,-0.072252099,2.828313821,-1.642342932,-1.820456218,-1.724393763,-1.496393993,2.197802198
Kidd Cay,2010,m,1,46,1.9,1.662757832,0.462397998,3.828641396,0.641853886,0.028418063,4.133689431,-1.642342932,-1.378955114,0.678235399,1.098786146,2.197802198
Kidd Cay,2010,m,0,46,1.7,1.662757832,0.431363764,3.828641396,0.530628251,-0.002616171,3.698564228,-1.642342932,-1.526122149,-0.062438438,0.233726099,0
Kidd Cay,2010,m,0,47,1.3,1.672097858,0.361727836,3.850147602,0.262364264,-0.097468798,2.598642713,-1.478730366,-1.820456218,-2.326224288,-1.952996595,0
Kidd Cay,2010,m,0,47,1.9,1.672097858,0.462397998,3.850147602,0.641853886,0.003201364,3.798016272,-1.478730366,-1.378955114,0.076404873,0.431443881,0
Kidd Cay,2010,m,1,48,2,1.681241237,0.477121255,3.871201011,0.693147181,-0.00676116,3.679820102,-1.315117801,-1.305371597,-0.161364212,0.196461436,2.197802198
Kidd Cay,2010,m,0,48,1.4,1.681241237,0.380211242,3.871201011,0.336472237,-0.103671173,2.575874072,-1.315117801,-1.746872701,-2.47425235,-1.998262283,0
Kidd Cay,2010,m,1,49,2.2,1.69019608,0.505149978,3.891820298,0.78845736,-0.002909197,3.73211573,-1.151505236,-1.158204562,-0.069431903,0.300428886,2.197802198
Kidd Cay,2010,m,0,50,2.4,1.698970004,0.531478917,3.912023005,0.875468737,-0.000268565,3.760035535,-0.98789267,-1.011037528,-0.006409664,0.355935457,0
Kidd Cay,2010,m,0,50,2.7,1.698970004,0.568201724,3.912023005,0.993251773,0.036454242,4.230039977,-0.98789267,-0.790286976,0.870029645,1.290337926,0
Kidd Cay,2010,m,0,50,2.4,1.698970004,0.531478917,3.912023005,0.875468737,-0.000268565,3.760035535,-0.98789267,-1.011037528,-0.006409664,0.355935457,0
Kidd Cay,2010,m,1,51,2.2,1.707570176,0.505149978,3.931825633,0.78845736,-0.049816704,3.188129193,-0.824280105,-1.158204562,-1.188942821,-0.781055282,2.197802198
Kidd Cay,2010,m,0,51,2.2,1.707570176,0.505149978,3.931825633,0.78845736,-0.049816704,3.188129193,-0.824280105,-1.158204562,-1.188942821,-0.781055282,0
Kidd Cay,2010,m,0,51,2.6,1.707570176,0.556302501,3.931825633,0.955511445,0.001335818,3.767789046,-0.824280105,-0.863870493,0.031881104,0.371349992,0
Kidd Cay,2010,m,0,51,3.3,1.707570176,0.633468456,3.931825633,1.193922468,0.078501773,4.782193789,-0.824280105,-0.348785872,1.87355067,2.388059223,0
Kidd Cay,2010,m,1,51.5,2.2,1.711807229,0.505149978,3.941581808,0.78845736,-0.061256125,3.067964977,-0.742473822,-1.158204562,-1.461960019,-1.019950344,2.197802198
Kidd Cay,2010,m,1,52,2.2,1.716003344,0.505149978,3.951243719,0.78845736,-0.072585018,2.95342603,-0.660667539,-1.158204562,-1.732339328,-1.247661967,2.197802198
Kidd Cay,2010,m,0,52,2.6,1.716003344,0.556302501,3.951243719,0.955511445,-0.021432495,3.490412581,-0.660667539,-0.863870493,-0.511515403,-0.180094271,0
Kidd Cay,2010,m,0,52,2.5,1.716003344,0.544068044,3.951243719,0.916290732,-0.033666952,3.356165944,-0.660667539,-0.93745401,-0.803507203,-0.446986195,0
Kidd Cay,2010,m,0,52,3.3,1.716003344,0.633468456,3.951243719,1.193922468,0.055733459,4.430139046,-0.660667539,-0.348785872,1.330154163,1.688149196,0
Kidd Cay,2010,m,1,53,2.7,1.72427587,0.568201724,3.970291914,0.993251773,-0.031867877,3.362714328,-0.497054974,-0.790286976,-0.76056986,-0.433967538,2.197802198
Kidd Cay,2010,m,0,53,2.8,1.72427587,0.579783597,3.970291914,1.029619417,-0.020286005,3.487259303,-0.497054974,-0.716703458,-0.484152854,-0.186363214,0
Kidd Cay,2010,m,0,53,3.4,1.72427587,0.643452676,3.970291914,1.223775432,0.043383075,4.234529154,-0.497054974,-0.275202355,1.035395592,1.299262732,0
Kidd Cay,2010,m,0,53,2.9,1.72427587,0.591064607,3.970291914,1.064710737,-0.009004994,3.611804278,-0.497054974,-0.643119941,-0.214916329,0.06124111,0
Kidd Cay,2010,m,0,53,2.5,1.72427587,0.544068044,3.970291914,0.916290732,-0.056001557,3.113624378,-0.497054974,-0.93745401,-1.336552669,-0.929176187,0
Kidd Cay,2010,m,1,54,2.6,1.73239376,0.556302501,3.988984047,0.955511445,-0.065684212,3.008370397,-0.333442408,-0.863870493,-1.567642283,-1.138428634,2.197802198
Kidd Cay,2010,m,0,54,3.4,1.73239376,0.643452676,3.988984047,1.223775432,0.021465964,3.934022827,-0.333442408,-0.275202355,0.512314178,0.701834646,0
Kidd Cay,2010,m,0,54,3.1,1.73239376,0.612783857,3.988984047,1.131402111,-0.009202856,3.586903166,-0.333442408,-0.495952907,-0.219638561,0.011735916,0
Kidd Cay,2010,m,1,55,3.6,1.740362689,0.662757832,4.007333185,1.280933845,0.01925618,3.875063416,-0.169829843,-0.12803532,0.459574693,0.584619118,2.197802198
Kidd Cay,2010,m,1,55,3,1.740362689,0.602059991,4.007333185,1.098612289,-0.041441661,3.229219514,-0.169829843,-0.569536424,-0.989061115,-0.699364784,2.197802198
Kidd Cay,2010,m,0,55,3.2,1.740362689,0.62324929,4.007333185,1.16315081,-0.020252362,3.444500815,-0.169829843,-0.422369389,-0.48334992,-0.27137015,0
Kidd Cay,2010,m,0,55,3.5,1.740362689,0.653212514,4.007333185,1.252762968,0.009710862,3.767422766,-0.169829843,-0.201618837,0.23176281,0.370621801,0
Kidd Cay,2010,m,0,55,3.3,1.740362689,0.633468456,4.007333185,1.193922468,-0.010033196,3.552141465,-0.169829843,-0.348785872,-0.239455763,-0.057372833,0
Kidd Cay,2010,m,0,55,3.2,1.740362689,0.62324929,4.007333185,1.16315081,-0.020252362,3.444500815,-0.169829843,-0.422369389,-0.48334992,-0.27137015,0
Kidd Cay,2010,m,0,55,3.2,1.740362689,0.62324929,4.007333185,1.16315081,-0.020252362,3.444500815,-0.169829843,-0.422369389,-0.48334992,-0.27137015,0
Kidd Cay,2010,m,0,55,2.7,1.740362689,0.568201724,4.007333185,0.993251773,-0.075299928,2.906297562,-0.169829843,-0.790286976,-1.797134319,-1.341356735,0
Kidd Cay,2010,m,0,55,3.4,1.740362689,0.643452676,4.007333185,1.223775432,-4.89756E-05,3.659782115,-0.169829843,-0.275202355,-0.001168868,0.156624484,0
Kidd Cay,2010,m,1,56,3.6,1.748188027,0.662757832,4.025351691,1.280933845,-0.001871082,3.609629565,-0.006217277,-0.12803532,-0.044655901,0.056917624,2.197802198
Kidd Cay,2010,m,0,56,3.9,1.748188027,0.69019608,4.025351691,1.360976553,0.025567166,3.910432029,-0.006217277,0.092715232,0.610194895,0.654934451,0
Kidd Cay,2010,m,0,56,3.8,1.748188027,0.681241237,4.025351691,1.335001067,0.016612323,3.810164541,-0.006217277,0.019131714,0.3964755,0.455595509,0
Kidd Cay,2010,m,1,57,3.8,1.755874856,0.681241237,4.043051268,1.335001067,-0.004140985,3.553636481,0.157395288,0.019131714,-0.098830188,-0.054400633,2.197802198
Kidd Cay,2010,m,1,57,4,1.755874856,0.698970004,4.043051268,1.386294361,0.013587782,3.74066998,0.157395288,0.166298749,0.324290741,0.317435349,2.197802198
Kidd Cay,2010,m,1,57,3.9,1.755874856,0.69019608,4.043051268,1.360976553,0.004813858,3.647153231,0.157395288,0.092715232,0.114889207,0.131517358,2.197802198
Kidd Cay,2010,m,1,57,3.4,1.755874856,0.643452676,4.043051268,1.223775432,-0.041929546,3.179569483,0.157395288,-0.275202355,-1.00070515,-0.798072598,2.197802198
Kidd Cay,2010,m,0,57,3.8,1.755874856,0.681241237,4.043051268,1.335001067,-0.004140985,3.553636481,0.157395288,0.019131714,-0.098830188,-0.054400633,0
Kidd Cay,2010,m,0,57,4.4,1.755874856,0.73239376,4.043051268,1.481604541,0.047011538,4.114736979,0.157395288,0.460632818,1.121993736,1.061107313,0
Kidd Cay,2010,m,0,57,3.4,1.755874856,0.643452676,4.043051268,1.223775432,-0.041929546,3.179569483,0.157395288,-0.275202355,-1.00070515,-0.798072598,0
Kidd Cay,2010,m,0,57,3.3,1.755874856,0.633468456,4.043051268,1.193922468,-0.051913767,3.086052734,0.157395288,-0.348785872,-1.238992045,-0.983990589,0
Kidd Cay,2010,m,0,57,3.4,1.755874856,0.643452676,4.043051268,1.223775432,-0.041929546,3.179569483,0.157395288,-0.275202355,-1.00070515,-0.798072598,0
Kidd Cay,2010,m,0,57,3.4,1.755874856,0.643452676,4.043051268,1.223775432,-0.041929546,3.179569483,0.157395288,-0.275202355,-1.00070515,-0.798072598,0
Kidd Cay,2010,m,1,57.5,4,1.759667845,0.698970004,4.051784948,1.386294361,0.003347269,3.614203512,0.239201571,0.166298749,0.079887085,0.066010959,2.197802198
Kidd Cay,2010,m,1,58,4.2,1.763427994,0.716003344,4.060443011,1.435084525,0.010228758,3.66770533,0.321007853,0.313465784,0.244123114,0.172376402,2.197802198
Kidd Cay,2010,m,1,58,5,1.763427994,0.77815125,4.060443011,1.609437912,0.072376665,4.366315869,0.321007853,0.902133922,1.727366712,1.561264154,2.197802198
Kidd Cay,2010,m,1,58,3.9,1.763427994,0.69019608,4.060443011,1.360976553,-0.015578505,3.405726378,0.321007853,0.092715232,-0.371802032,-0.348456505,2.197802198
Kidd Cay,2010,m,1,58,5.6,1.763427994,0.819543936,4.060443011,1.722766598,0.11376935,4.890273774,0.321007853,1.343635026,2.715258959,2.602929968,2.197802198
Kidd Cay,2010,m,1,58,4,1.763427994,0.698970004,4.060443011,1.386294361,-0.006804581,3.493052696,0.321007853,0.166298749,-0.162400497,-0.174845536,2.197802198
Kidd Cay,2010,m,1,58,4.4,1.763427994,0.73239376,4.060443011,1.481604541,0.026619175,3.842357965,0.321007853,0.460632818,0.635302498,0.51959834,2.197802198
Kidd Cay,2010,m,1,58,3.6,1.763427994,0.662757832,4.060443011,1.280933845,-0.043016753,3.143747426,0.321007853,-0.12803532,-1.026652828,-0.869289412,2.197802198
Kidd Cay,2010,m,0,58,3.9,1.763427994,0.69019608,4.060443011,1.360976553,-0.015578505,3.405726378,0.321007853,0.092715232,-0.371802032,-0.348456505,0
Kidd Cay,2010,m,0,58,3.7,1.763427994,0.672097858,4.060443011,1.30833282,-0.033676727,3.231073743,0.321007853,-0.054451803,-0.803740506,-0.695678443,0
Kidd Cay,2010,m,0,58,4.6,1.763427994,0.748188027,4.060443011,1.526056303,0.042413442,4.0170106,0.321007853,0.607799853,1.012253982,0.866820278,0
Kidd Cay,2010,m,0,58,4.1,1.763427994,0.707570176,4.060443011,1.410986974,0.001795591,3.580379013,0.321007853,0.239882266,0.042854199,-0.001234567,0
Kidd Cay,2010,m,0,58,3.8,1.763427994,0.681241237,4.060443011,1.335001067,-0.024533348,3.318400061,0.321007853,0.019131714,-0.585521427,-0.522067474,0
Kidd Cay,2010,m,1,59,4.5,1.770852012,0.740362689,4.077537444,1.504077397,0.014544346,3.673853859,0.484620419,0.534216336,0.347120429,0.184600117,2.197802198
Kidd Cay,2010,m,1,59,5,1.770852012,0.77815125,4.077537444,1.609437912,0.052332907,4.082059843,0.484620419,0.902133922,1.248995391,0.996142829,2.197802198
Kidd Cay,2010,m,1,59,3.9,1.770852012,0.69019608,4.077537444,1.360976553,-0.035622263,3.184006678,0.484620419,0.092715232,-0.850173353,-0.789251138,2.197802198
Kidd Cay,2010,m,1,59,4.8,1.770852012,0.763427994,4.077537444,1.568615918,0.03760965,3.918777449,0.484620419,0.754966887,0.897605013,0.671525744,2.197802198
Kidd Cay,2010,m,0,59,4.3,1.770852012,0.72427587,4.077537444,1.458615023,-0.001542474,3.510571465,0.484620419,0.387049301,-0.03681322,-0.140016968,0
Kidd Cay,2010,m,0,59,3.9,1.770852012,0.69019608,4.077537444,1.360976553,-0.035622263,3.184006678,0.484620419,0.092715232,-0.850173353,-0.789251138,0
Kidd Cay,2010,m,0,59,5,1.770852012,0.77815125,4.077537444,1.609437912,0.052332907,4.082059843,0.484620419,0.902133922,1.248995391,0.996142829,0
Kidd Cay,2010,m,0,59,4.1,1.770852012,0.707570176,4.077537444,1.410986974,-0.018248167,3.347289071,0.484620419,0.239882266,-0.435517122,-0.464634053,0
Kidd Cay,2010,m,0,59,3.9,1.770852012,0.69019608,4.077537444,1.360976553,-0.035622263,3.184006678,0.484620419,0.092715232,-0.850173353,-0.789251138,0
Kidd Cay,2010,m,0,59,4,1.770852012,0.698970004,4.077537444,1.386294361,-0.026848339,3.265647874,0.484620419,0.166298749,-0.640771818,-0.626942596,0
Kidd Cay,2010,m,0,59,4,1.770852012,0.698970004,4.077537444,1.386294361,-0.026848339,3.265647874,0.484620419,0.166298749,-0.640771818,-0.626942596,0
Kidd Cay,2010,m,0,59,4.2,1.770852012,0.716003344,4.077537444,1.435084525,-0.009815,3.428930268,0.484620419,0.313465784,-0.234248207,-0.302325511,0
Kidd Cay,2010,m,0,59,4.4,1.770852012,0.73239376,4.077537444,1.481604541,0.006575416,3.592212662,0.484620419,0.460632818,0.156931177,0.022291574,0
Kidd Cay,2010,m,1,60,4.4,1.77815125,0.73239376,4.094344562,1.481604541,-0.013131456,3.362154273,0.648232984,0.460632818,-0.313399909,-0.435080969,2.197802198
Kidd Cay,2010,m,1,60,4.5,1.77815125,0.740362689,4.094344562,1.504077397,-0.005162526,3.43856687,0.648232984,0.534216336,-0.123210656,-0.283167257,2.197802198
Kidd Cay,2010,m,1,60,5.2,1.77815125,0.792391689,4.094344562,1.648658626,0.046866474,3.973455049,0.648232984,1.049300957,1.118531587,0.780228726,2.197802198
Kidd Cay,2010,m,1,60,5,1.77815125,0.77815125,4.094344562,1.609437912,0.032626034,3.820629855,0.648232984,0.902133922,0.778664305,0.476401302,2.197802198
Kidd Cay,2010,m,1,60,4.4,1.77815125,0.73239376,4.094344562,1.481604541,-0.013131456,3.362154273,0.648232984,0.460632818,-0.313399909,-0.435080969,2.197802198
Kidd Cay,2010,m,1,60,4.4,1.77815125,0.73239376,4.094344562,1.481604541,-0.013131456,3.362154273,0.648232984,0.460632818,-0.313399909,-0.435080969,2.197802198
Kidd Cay,2010,m,1,60,5.8,1.77815125,0.832508913,4.094344562,1.757857918,0.086983697,4.431930632,0.648232984,1.49080206,2.075983215,1.691710998,2.197802198
Kidd Cay,2010,m,1,60,4.4,1.77815125,0.73239376,4.094344562,1.481604541,-0.013131456,3.362154273,0.648232984,0.460632818,-0.313399909,-0.435080969,2.197802198
Kidd Cay,2010,m,1,60,4.4,1.77815125,0.73239376,4.094344562,1.481604541,-0.013131456,3.362154273,0.648232984,0.460632818,-0.313399909,-0.435080969,2.197802198
Kidd Cay,2010,m,1,60,5,1.77815125,0.77815125,4.094344562,1.609437912,0.032626034,3.820629855,0.648232984,0.902133922,0.778664305,0.476401302,2.197802198
Kidd Cay,2010,m,0,60,4.8,1.77815125,0.763427994,4.094344562,1.568615918,0.017902778,3.667804661,0.648232984,0.754966887,0.427273928,0.172573879,0
Kidd Cay,2010,m,0,60,4.6,1.77815125,0.748188027,4.094344562,1.526056303,0.002662811,3.514979467,0.648232984,0.607799853,0.063551576,-0.131253545,0
Kidd Cay,2010,m,0,60,4.7,1.77815125,0.755874856,4.094344562,1.547562509,0.01034964,3.591392064,0.648232984,0.68138337,0.247008107,0.020660167,0
Kidd Cay,2010,m,0,60,4.2,1.77815125,0.716003344,4.094344562,1.435084525,-0.029521872,3.209329078,0.648232984,0.313465784,-0.704579293,-0.738908393,0
Kidd Cay,2010,m,1,60.5,4.4,1.781755375,0.73239376,4.102643365,1.481604541,-0.022862062,3.254052802,0.730039267,0.460632818,-0.545633945,-0.649994429,2.197802198
Kidd Cay,2010,m,1,60.5,5.1,1.781755375,0.785329835,4.102643365,1.62924054,0.030074013,3.771743021,0.730039267,0.975717439,0.717756871,0.379210777,2.197802198
Kidd Cay,2010,m,1,61,4.2,1.785329835,0.716003344,4.110873864,1.435084525,-0.048902996,3.007080018,0.81184555,0.313465784,-1.167135953,-1.140993999,2.197802198
Kidd Cay,2010,m,1,61,4.8,1.785329835,0.763427994,4.110873864,1.568615918,-0.001478347,3.436662878,0.81184555,0.754966887,-0.035282733,-0.286952529,2.197802198
Kidd Cay,2010,m,1,61,5.4,1.785329835,0.806179974,4.110873864,1.686398954,0.041273634,3.866245738,0.81184555,1.196467991,0.985050928,0.567088942,2.197802198
Kidd Cay,2010,m,1,61,6.1,1.785329835,0.851258349,4.110873864,1.808288771,0.086352009,4.367425741,0.81184555,1.711552612,2.060907127,1.563470658,2.197802198
Kidd Cay,2010,m,1,61,5.2,1.785329835,0.792391689,4.110873864,1.648658626,0.027485349,3.723051451,0.81184555,1.049300957,0.655974926,0.282408452,2.197802198
Kidd Cay,2010,m,1,61,4.4,1.785329835,0.73239376,4.110873864,1.481604541,-0.03251258,3.150274305,0.81184555,0.460632818,-0.775956569,-0.856313509,2.197802198
Kidd Cay,2010,m,1,61,5.4,1.785329835,0.806179974,4.110873864,1.686398954,0.041273634,3.866245738,0.81184555,1.196467991,0.985050928,0.567088942,2.197802198
Kidd Cay,2010,m,1,61,4.9,1.785329835,0.770852012,4.110873864,1.589235205,0.005945672,3.508260021,0.81184555,0.828550405,0.141901469,-0.144612284,2.197802198
Kidd Cay,2010,m,1,61,4.6,1.785329835,0.748188027,4.110873864,1.526056303,-0.016718313,3.293468592,0.81184555,0.607799853,-0.399005085,-0.571633019,2.197802198
Kidd Cay,2010,m,1,61,4.6,1.785329835,0.748188027,4.110873864,1.526056303,-0.016718313,3.293468592,0.81184555,0.607799853,-0.399005085,-0.571633019,2.197802198
Kidd Cay,2010,m,0,61,5,1.785329835,0.77815125,4.110873864,1.609437912,0.01324491,3.579857165,0.81184555,0.902133922,0.316107644,-0.002272038,0
Kidd Cay,2010,m,0,61,5.7,1.785329835,0.826074803,4.110873864,1.740466175,0.061168463,4.081037168,0.81184555,1.417218543,1.459867843,0.994109677,0
Kidd Cay,2010,m,0,61,5.6,1.785329835,0.819543936,4.110873864,1.722766598,0.054637595,4.009440024,0.81184555,1.343635026,1.303999892,0.851769432,0
Kidd Cay,2010,m,0,61,4.5,1.785329835,0.740362689,4.110873864,1.504077397,-0.024543651,3.221871448,0.81184555,0.534216336,-0.585767317,-0.713973264,0
Kidd Cay,2010,m,0,61,5.2,1.785329835,0.792391689,4.110873864,1.648658626,0.027485349,3.723051451,0.81184555,1.049300957,0.655974926,0.282408452,0
Kidd Cay,2010,m,0,61,4.5,1.785329835,0.740362689,4.110873864,1.504077397,-0.024543651,3.221871448,0.81184555,0.534216336,-0.585767317,-0.713973264,0
Kidd Cay,2010,m,0,61,3.8,1.785329835,0.681241237,4.110873864,1.335001067,-0.083665103,2.720691445,0.81184555,0.019131714,-1.996780494,-1.71035498,0
Kidd Cay,2010,m,0,61,4.5,1.785329835,0.740362689,4.110873864,1.504077397,-0.024543651,3.221871448,0.81184555,0.534216336,-0.585767317,-0.713973264,0
Kidd Cay,2010,m,1,62,4.5,1.792391689,0.740362689,4.127134385,1.504077397,-0.04360962,3.022028983,0.975458115,0.534216336,-1.040802397,-1.111274387,2.197802198
Kidd Cay,2010,m,1,62,5.8,1.792391689,0.832508913,4.127134385,1.757857918,0.048536603,3.895059579,0.975458115,1.49080206,1.158391474,0.62437292,2.197802198
Kidd Cay,2010,m,1,62,5.1,1.792391689,0.785329835,4.127134385,1.62924054,0.001357525,3.424966181,0.975458115,0.975717439,0.032399166,-0.310206399,2.197802198
Kidd Cay,2010,m,1,62,5.1,1.792391689,0.785329835,4.127134385,1.62924054,0.001357525,3.424966181,0.975458115,0.975717439,0.032399166,-0.310206399,2.197802198
Kidd Cay,2010,m,1,62,5,1.792391689,0.77815125,4.127134385,1.609437912,-0.00582106,3.357809982,0.975458115,0.902133922,-0.138927436,-0.44371773,2.197802198
Kidd Cay,2010,m,1,62,5.4,1.792391689,0.806179974,4.127134385,1.686398954,0.022207664,3.62643478,0.975458115,1.196467991,0.530015848,0.090327595,2.197802198
Kidd Cay,2010,m,0,62,5.8,1.792391689,0.832508913,4.127134385,1.757857918,0.048536603,3.895059579,0.975458115,1.49080206,1.158391474,0.62437292,0
Kidd Cay,2010,m,0,62,4.8,1.792391689,0.763427994,4.127134385,1.568615918,-0.020544316,3.223497582,0.975458115,0.754966887,-0.490317813,-0.710740393,0
Kidd Cay,2010,m,1,63,5.2,1.799340549,0.792391689,4.143134726,1.648658626,-0.010341522,3.27887488,1.139070681,1.049300957,-0.246814359,-0.600646361,2.197802198
Kidd Cay,2010,m,1,63,5.2,1.799340549,0.792391689,4.143134726,1.648658626,-0.010341522,3.27887488,1.139070681,1.049300957,-0.246814359,-0.600646361,2.197802198
Kidd Cay,2010,m,1,63,5.6,1.799340549,0.819543936,4.143134726,1.722766598,0.016810724,3.531096025,1.139070681,1.343635026,0.401210606,-0.099212674,2.197802198
Kidd Cay,2010,m,1,63,6,1.799340549,0.84509804,4.143134726,1.791759469,0.042364829,3.783317169,1.139070681,1.637969095,1.011093767,0.402221013,2.197802198
Kidd Cay,2010,m,1,63,6.2,1.799340549,0.857332496,4.143134726,1.824549292,0.054599285,3.909427742,1.139070681,1.78513613,1.303085567,0.652937856,2.197802198
Kidd Cay,2010,m,1,63,5.4,1.799340549,0.806179974,4.143134726,1.686398954,0.003446763,3.404985453,1.139070681,1.196467991,0.082261643,-0.349929518,2.197802198
Kidd Cay,2010,m,0,63,5.6,1.799340549,0.819543936,4.143134726,1.722766598,0.016810724,3.531096025,1.139070681,1.343635026,0.401210606,-0.099212674,0
Kidd Cay,2010,m,0,63,5.1,1.799340549,0.785329835,4.143134726,1.62924054,-0.017403376,3.215819594,1.139070681,0.975717439,-0.415355039,-0.726004783,0
Kidd Cay,2010,m,1,64,6.1,1.806179974,0.851258349,4.158883083,1.808288771,0.030059696,3.615078083,1.302683246,1.711552612,0.717415177,0.067749668,2.197802198
Kidd Cay,2010,m,0,64,5.6,1.806179974,0.819543936,4.158883083,1.722766598,-0.001654717,3.318760207,1.302683246,1.343635026,-0.039492059,-0.521351477,0
Kidd Cay,2010,m,0,65,5.8,1.812913357,0.832508913,4.17438727,1.757857918,-0.006868884,3.233700396,1.466295812,1.49080206,-0.163935185,-0.69045647,0
Kidd Cay,2010,m,0,58,3.4,1.763427994,0.643452676,4.060443011,1.223775432,-0.062321909,2.969094791,0.321007853,-0.275202355,-1.487396388,-1.216511349,0
Kidd Cay,2010,,0,39,1.2,1.591064607,0.342422681,3.663561646,0.182321557,0.102003922,5.001420942,-2.78763089,-1.894039735,2.434461152,2.823898493,0
Kidd Cay,2011,m,1,40,1,1.602059991,0.301029996,3.688879454,0,-0.007370105,3.248188754,-2.68840819,-2.174045802,-0.204158038,-1.137273586,2.680965147
Kidd Cay,2011,m,0,41,1.2,1.612783857,0.342422681,3.713572067,0.182321557,0.007522044,3.579523096,-2.523282695,-2.021374046,0.208366867,-0.292032919,0
Kidd Cay,2011,m,0,41,1.4,1.612783857,0.380211242,3.713572067,0.336472237,0.045310605,4.176110278,-2.523282695,-1.86870229,1.255141407,1.229873159,0
Kidd Cay,2011,m,1,42,1.3,1.62324929,0.361727836,3.737669618,0.262364264,0.000965293,3.568465719,-2.358157199,-1.945038168,0.02673941,-0.320240514,2.680965147
Kidd Cay,2011,m,0,42,1.3,1.62324929,0.361727836,3.737669618,0.262364264,0.000965293,3.568465719,-2.358157199,-1.945038168,0.02673941,-0.320240514,0
